Steps,Time (ns),RMSD_rec,RMSD_lig
0.0,0.0,1.1872619356748486,1.411934832184519
1.0,4e-06,1.1538301299666374,1.4222702943325058
2.0,8e-06,1.1702457303708695,1.4033246469706646
3.0,1.2e-05,1.1089655477546514,1.389678958805396
4.0,1.6e-05,1.1831005248350832,1.3988249902826
5.0,1.9999999999999998e-05,1.202794925325891,1.3280220309797943
6.0,2.4e-05,1.202310617919197,1.3590319156375434
7.0,2.8e-05,1.140943562073931,1.3679387088090489
8.0,3.2e-05,1.16117927315212,1.3772244503766413
9.0,3.6e-05,1.14349314941768,1.368691547087272
10.0,3.9999999999999996e-05,1.1597452364644276,1.378942196156491
11.0,4.4e-05,1.138909787224915,1.3796877617311434
12.0,4.8e-05,1.1430843392656598,1.4124640569940359
13.0,5.2e-05,1.1598981628532399,1.375324987756554
14.0,5.6e-05,1.1177474953685622,1.3502533160962122
15.0,5.9999999999999995e-05,1.1403336806051103,1.3530764509734925
16.0,6.4e-05,1.1405447328200853,1.348440309117992
17.0,6.8e-05,1.1074945836028236,1.3694022854097025
18.0,7.2e-05,1.0940144412986932,1.355625406394461
19.0,7.599999999999999e-05,1.0876031871406449,1.3979947468907115
20.0,7.999999999999999e-05,1.0772355673381937,1.373933213790533
21.0,8.4e-05,1.090516197848068,1.403860531534151
22.0,8.8e-05,1.1212622200291025,1.3568964212167487
23.0,9.2e-05,1.079048028576208,1.2808256964740372
24.0,9.6e-05,1.0492779821854907,1.2799012866751422
25.0,9.999999999999999e-05,1.0438629070558885,1.2673952394684183
26.0,0.000104,1.0485051264579301,1.2634773020258636
27.0,0.000108,1.0274572879297623,1.3075654820264102
28.0,0.000112,1.0413157958793253,1.2860227953878685
29.0,0.000116,1.062256890103904,1.260301639901456
30.0,0.00011999999999999999,1.094119099056356,1.256681916612084
31.0,0.000124,1.1302044298780076,1.191602294038008
32.0,0.000128,1.121657828985156,1.2037235457636393
33.0,0.00013199999999999998,1.118208483294258,1.2497158578788932
34.0,0.000136,1.1398628591809477,1.230642434649851
35.0,0.00014,1.1381399881726941,1.1840429873053961
36.0,0.000144,1.1278602882013176,1.1755706158700887
37.0,0.000148,1.123843728263757,1.1905483327044875
38.0,0.00015199999999999998,1.0787219985579148,1.2386874719993368
39.0,0.000156,1.1088568694188266,1.2718588459455213
40.0,0.00015999999999999999,1.1358560822713917,1.264136946281885
41.0,0.000164,1.1469842012374172,1.2271634803854419
42.0,0.000168,1.1565570667600125,1.211434792608151
43.0,0.00017199999999999998,1.1907184140019176,1.2693257474330963
44.0,0.000176,1.1715873993522319,1.2190862648900875
45.0,0.00017999999999999998,1.1848977875029263,1.221220636272112
46.0,0.000184,1.1940531374163468,1.209137696533868
47.0,0.000188,1.2088455837476162,1.1529026073120723
48.0,0.000192,1.2383673419309111,1.1039429498761633
49.0,0.000196,1.1841156472809835,1.0575435411866825
50.0,0.00019999999999999998,1.217225061455935,1.1162730716588292
51.0,0.000204,1.2359700321117126,1.0880255406407033
52.0,0.000208,1.2205036915407965,1.087173570171533
53.0,0.000212,1.2517732861893407,1.097213985246281
54.0,0.000216,1.237381008841233,1.1057329426519722
55.0,0.00021999999999999998,1.271815728908403,1.2144840327828081
56.0,0.000224,1.2369330082083856,1.2436465016088234
57.0,0.00022799999999999999,1.1994387798054131,1.2385617288218607
58.0,0.000232,1.2235451093860117,1.2690508350480227
59.0,0.000236,1.2206958071463745,1.2655383283758495
60.0,0.00023999999999999998,1.2260913343767628,1.1987804743732775
61.0,0.000244,1.2130324118926736,1.2229263750523878
62.0,0.000248,1.1886398051963412,1.2006628398116173
63.0,0.000252,1.1432764157720834,1.1637267299668717
64.0,0.000256,1.2005962710098226,1.1125893752374822
65.0,0.00026,1.1567274316287741,1.1639818237644834
66.0,0.00026399999999999997,1.1684799610388612,1.1587690622477516
67.0,0.000268,1.1889199877341163,1.1332917747088358
68.0,0.000272,1.1479008376532978,1.172540998861896
69.0,0.000276,1.1866857858230069,1.1720387954631306
70.0,0.00028,1.1664273814631507,1.1423950917818935
71.0,0.00028399999999999996,1.1345984747955586,1.1452513525425394
72.0,0.000288,1.1711235339140498,1.1599020118127243
73.0,0.000292,1.1934580083179747,1.1551704784776935
74.0,0.000296,1.1912799267918652,1.168244787158459
75.0,0.0003,1.1485349622563688,1.1751497122881251
76.0,0.00030399999999999996,1.150236067084436,1.2287215307628538
77.0,0.000308,1.1645524462310133,1.2250385897234473
78.0,0.000312,1.1592685273251961,1.2565614868950852
79.0,0.000316,1.1974055161778494,1.227375392887812
80.0,0.00031999999999999997,1.2100662083566847,1.2521972728418747
81.0,0.00032399999999999996,1.193311053448992,1.3051553652493175
82.0,0.000328,1.203857740087919,1.3344572557386958
83.0,0.000332,1.1594297274980647,1.3623239569989056
84.0,0.000336,1.1744090649572143,1.4106321971155198
85.0,0.00033999999999999997,1.17378815028379,1.4538439807776993
86.0,0.00034399999999999996,1.1366969837075112,1.4488989620681854
87.0,0.000348,1.129585044284503,1.416900806844693
88.0,0.000352,1.139665081415311,1.3747456801836577
89.0,0.000356,1.157044444544006,1.3736330612571523
90.0,0.00035999999999999997,1.1613235194309888,1.3525433339475974
91.0,0.00036399999999999996,1.163320347167439,1.3628757004690275
92.0,0.000368,1.1455951545041083,1.3863836152010365
93.0,0.000372,1.124754844261218,1.3958155674926511
94.0,0.000376,1.0625786673311781,1.4274752065281768
95.0,0.00037999999999999997,1.0707704486171423,1.4649083805181675
96.0,0.000384,1.1361676993067578,1.425213941331874
97.0,0.000388,1.1493844744421333,1.3852082613776302
98.0,0.000392,1.1421855311253366,1.4064220666739158
99.0,0.000396,1.0910496700406713,1.4569887836882223
100.0,0.00039999999999999996,1.0196278696681218,1.4736362036580872
101.0,0.000404,1.0245382783429788,1.4481660649409371
102.0,0.000408,1.0738976498725226,1.403856412795705
103.0,0.000412,1.107526444332735,1.3846223608816293
104.0,0.000416,1.1395993171489447,1.3387574904313033
105.0,0.00041999999999999996,1.1341438549743774,1.3045411721115585
106.0,0.000424,1.1094240007619098,1.3036169534798505
107.0,0.000428,1.066650653342497,1.299854837231461
108.0,0.000432,1.0901384928128264,1.2898362904260974
109.0,0.00043599999999999997,1.1024345583173003,1.3117540164460477
110.0,0.00043999999999999996,1.083455957987713,1.308243102726582
111.0,0.000444,1.116214778096607,1.332275037801399
112.0,0.000448,1.1305196598088234,1.314725159225443
113.0,0.000452,1.171912134238614,1.2860621033365869
114.0,0.00045599999999999997,1.1450094046709887,1.2648418744593928
115.0,0.00045999999999999996,1.128551805479792,1.2606661760445668
116.0,0.000464,1.144102434750693,1.267838003735159
117.0,0.000468,1.1078844218469794,1.2426567768747854
118.0,0.000472,1.106103508522406,1.2702943888089155
119.0,0.00047599999999999997,1.1241359656984748,1.2639085165666055
120.0,0.00047999999999999996,1.1410115550306246,1.2977206009465179
121.0,0.000484,1.1575146304348878,1.2761798612161326
122.0,0.000488,1.1606138951663387,1.3097887130248045
123.0,0.0004919999999999999,1.1843742162106548,1.3038537632524116
