Steps,Time (ns),RMSD_rec,RMSD_lig
0.0,0.0,1.177056573980802,1.067971911063108
1.0,4e-06,1.1019263131595194,1.0629219363577789
2.0,8e-06,1.0837579367414365,1.0676122068918488
3.0,1.2e-05,1.0549683991730794,1.0679170962691091
4.0,1.6e-05,1.0599087130667448,1.0366811023699425
5.0,1.9999999999999998e-05,1.0961361561597311,1.0262862195927538
6.0,2.4e-05,1.0874357907077556,1.078714657991947
7.0,2.8e-05,1.084858300337623,1.0818119048067159
8.0,3.2e-05,1.0846524349850728,1.0711201892462399
9.0,3.6e-05,1.072549862601794,1.0800447044281718
10.0,3.9999999999999996e-05,1.0980111461421858,1.0845909947044767
11.0,4.4e-05,1.0478961677252647,1.0806974429929426
12.0,4.8e-05,1.0171278354194553,1.0635381040783178
13.0,5.2e-05,1.0184708961113782,1.0775482443003206
14.0,5.6e-05,1.0384935021235746,1.1338239888540578
15.0,5.9999999999999995e-05,1.028983647601704,1.162184061101179
16.0,6.4e-05,1.0326441424397668,1.1752632998227242
17.0,6.8e-05,1.016366376284904,1.1600544625097213
18.0,7.2e-05,1.0718289393003135,1.1367195854550953
19.0,7.599999999999999e-05,1.0733091707049163,1.1336041729473068
20.0,7.999999999999999e-05,1.0753456878660783,1.1298490545710123
21.0,8.4e-05,1.0590437292961703,1.0722031746710505
22.0,8.8e-05,1.0359287815766578,1.1136036398793716
23.0,9.2e-05,1.0259945924921947,1.1010797148103397
24.0,9.6e-05,1.0429295373543221,1.1189827053962358
25.0,9.999999999999999e-05,1.0188504003620138,1.1020864076702988
26.0,0.000104,1.0017135646169582,1.144486203229057
27.0,0.000108,0.9624860903580702,1.097645682017102
28.0,0.000112,0.9798559106677152,1.0462799222151251
29.0,0.000116,1.0107890205517236,1.023003217954028
30.0,0.00011999999999999999,1.0103567431633036,1.013343450802612
31.0,0.000124,1.0020207237065542,1.0212763866908232
32.0,0.000128,1.05006919403367,0.9843482841965863
33.0,0.00013199999999999998,1.0683073380579426,0.9206840342755179
34.0,0.000136,1.0800215212807769,0.8787039243860378
35.0,0.00014,1.0450334271986856,0.859877433040696
36.0,0.000144,0.997951215723787,0.8709768941064265
37.0,0.000148,0.9935142741385706,0.9109481440220967
38.0,0.00015199999999999998,1.0157761511152463,0.9368346499213086
39.0,0.000156,1.046834680471034,0.9250749464598228
40.0,0.00015999999999999999,1.0480178947153898,0.8801265298240715
41.0,0.000164,1.0328527180654175,0.890952287092601
42.0,0.000168,1.0343492268480374,0.9506386084828
43.0,0.00017199999999999998,1.0519717702654046,1.0267706626765745
44.0,0.000176,1.0616721653410748,1.0594476498539414
45.0,0.00017999999999999998,1.0649768497408445,1.0173102503511506
46.0,0.000184,1.0311734576811118,0.9697889961928283
47.0,0.000188,1.0314403760150943,0.9831489735110693
48.0,0.000192,1.0323825323468105,0.981141243166433
49.0,0.000196,1.0235063428925637,1.0108579210884796
50.0,0.00019999999999999998,1.0814612084428403,1.0196535940108862
51.0,0.000204,1.0390135742547455,0.9827077576337678
52.0,0.000208,1.044364532773923,0.9871358312801073
53.0,0.000212,1.0565308961404323,1.0167625275621366
54.0,0.000216,1.0540836923372712,1.0106084361088472
55.0,0.00021999999999999998,1.0775061392596288,1.014458139948295
56.0,0.000224,1.0676500905472257,1.0540918850654322
57.0,0.00022799999999999999,1.0977792301248717,1.035210656547088
58.0,0.000232,1.07973905013151,1.026023569998925
59.0,0.000236,1.0962605542814294,1.022491141419684
60.0,0.00023999999999999998,1.0917311291413372,1.057484976040206
61.0,0.000244,1.0688782491858067,1.0993352118421988
62.0,0.000248,1.108980849068858,1.0625562998525457
63.0,0.000252,1.076022587571439,1.029986064405567
64.0,0.000256,1.0683757114145667,1.0274161402895585
65.0,0.00026,1.0579681881933531,1.0585806839922987
66.0,0.00026399999999999997,1.0349981201187974,1.0624467253848378
67.0,0.000268,1.051882024962287,1.0342373715488018
68.0,0.000272,1.0545880897228628,1.0497497893769774
69.0,0.000276,1.0299779173171149,1.0346117669160422
70.0,0.00028,1.0426229218234946,1.012652547169167
71.0,0.00028399999999999996,1.0421973229691417,1.0048555376680581
72.0,0.000288,1.0178838636413308,1.0117953211749664
73.0,0.000292,1.0025663448126723,0.9885870116838211
74.0,0.000296,1.0600060394851902,0.9611805680852217
75.0,0.0003,1.0778205548824533,0.9789441346525731
76.0,0.00030399999999999996,1.1014494897968898,1.0258541388913913
77.0,0.000308,1.0582130745338554,0.998871137594206
78.0,0.000312,1.0451256964836597,0.959065328484854
79.0,0.000316,1.0202895557373088,0.9892229134996231
80.0,0.00031999999999999997,1.0488992197146478,0.9617666405460099
81.0,0.00032399999999999996,1.0654535646996286,0.9157210411396379
82.0,0.000328,1.045767663525717,0.9215425888215562
83.0,0.000332,1.0622758182111278,0.8971660057324109
84.0,0.000336,0.9913712566711628,0.9022922771261739
85.0,0.00033999999999999997,0.9917909671070482,0.9204748086585299
86.0,0.00034399999999999996,0.9915532232508762,0.9112918176456529
87.0,0.000348,1.038859891718862,0.8937686376085685
88.0,0.000352,1.0293820221285641,0.9054799695109268
89.0,0.000356,1.0811550718833542,0.9347085170751456
90.0,0.00035999999999999997,1.07527512460474,0.9704491218770908
91.0,0.00036399999999999996,1.1060821619030587,0.9981552011301256
92.0,0.000368,1.1318713294124731,1.0196412795307221
93.0,0.000372,1.1244086099491366,0.94016629399661
94.0,0.000376,1.0828075995997812,0.926862035479926
95.0,0.00037999999999999997,1.1184585049534514,0.9475279737581755
96.0,0.000384,1.1045334222994614,0.8886577950196126
97.0,0.000388,1.0912407310388543,0.8619535656473447
98.0,0.000392,1.1133316820947816,0.8830922756187294
99.0,0.000396,1.156177177781935,0.8707607095726548
100.0,0.00039999999999999996,1.1201448966218235,0.9279116629613332
101.0,0.000404,1.110129175518862,0.9408810890477122
102.0,0.000408,1.0898023567417976,0.8890776200159807
103.0,0.000412,1.061864004003301,0.9429537441801717
104.0,0.000416,1.071504218267134,0.8870815718370978
105.0,0.00041999999999999996,1.0905327505436695,0.861707759003522
106.0,0.000424,1.0965360145869354,0.9185086380688928
107.0,0.000428,1.106351314885933,0.9379715912642452
108.0,0.000432,1.1201768914304324,0.8911521077044435
109.0,0.00043599999999999997,1.0818467107764178,0.842995469040776
110.0,0.00043999999999999996,1.0916898813573808,0.8694163216001521
111.0,0.000444,1.0308648729491245,0.9081507288009458
112.0,0.000448,0.9888925459839261,0.8885035002327457
113.0,0.000452,1.02937736585634,0.8905072284571834
114.0,0.00045599999999999997,1.0135503732054092,0.8983772576064654
115.0,0.00045999999999999996,1.0328428862135677,0.9464628333565004
116.0,0.000464,1.0858950933246712,0.9750390281963762
117.0,0.000468,1.1109859935957813,0.9367105979398817
118.0,0.000472,1.1126288007023957,0.9516329511727394
119.0,0.00047599999999999997,1.138763611346119,0.9505585820238853
120.0,0.00047999999999999996,1.1280238735875228,0.9641501973128581
121.0,0.000484,1.1265951044191858,0.9071394901926344
122.0,0.000488,1.1380287960639761,0.9234761018092343
