#Coor		Free	+/-		Prob		+/-
0.001000	inf	-nan	0.000000	-nan
0.003000	inf	-nan	0.000000	-nan
0.005000	inf	-nan	0.000000	-nan
0.007000	inf	-nan	0.000000	-nan
0.009000	inf	-nan	0.000000	-nan
0.011000	inf	-nan	0.000000	-nan
0.013000	inf	-nan	0.000000	-nan
0.015000	inf	-nan	0.000000	-nan
0.017000	inf	-nan	0.000000	-nan
0.019000	inf	-nan	0.000000	-nan
0.021000	inf	-nan	0.000000	-nan
0.023000	inf	-nan	0.000000	-nan
0.025000	inf	-nan	0.000000	-nan
0.027000	inf	-nan	0.000000	-nan
0.029000	inf	-nan	0.000000	-nan
0.031000	inf	-nan	0.000000	-nan
0.033000	inf	-nan	0.000000	-nan
0.035000	inf	-nan	0.000000	-nan
0.037000	inf	-nan	0.000000	-nan
0.039000	inf	-nan	0.000000	-nan
0.041000	inf	-nan	0.000000	-nan
0.043000	inf	-nan	0.000000	-nan
0.045000	inf	-nan	0.000000	-nan
0.047000	inf	-nan	0.000000	-nan
0.049000	inf	-nan	0.000000	-nan
0.051000	inf	-nan	0.000000	-nan
0.053000	inf	-nan	0.000000	-nan
0.055000	inf	-nan	0.000000	-nan
0.057000	inf	-nan	0.000000	-nan
0.059000	inf	-nan	0.000000	-nan
0.061000	inf	-nan	0.000000	-nan
0.063000	inf	-nan	0.000000	-nan
0.065000	13.563321	-nan	0.000000	-nan
0.067000	11.969822	-nan	0.000000	-nan
0.069000	10.598201	-nan	0.000000	-nan
0.071000	9.545714	-nan	0.000000	-nan
0.073000	8.602740	-nan	0.000000	-nan
0.075000	7.651588	-nan	0.000000	-nan
0.077000	6.859378	-nan	0.000001	-nan
0.079000	6.171980	-nan	0.000002	-nan
0.081000	5.540447	-nan	0.000005	-nan
0.083000	4.971537	-nan	0.000013	-nan
0.085000	4.474834	-nan	0.000030	-nan
0.087000	4.023324	-nan	0.000065	-nan
0.089000	3.575964	-nan	0.000137	-nan
0.091000	3.170999	-nan	0.000271	-nan
0.093000	2.726194	-nan	0.000572	-nan
0.095000	2.319501	-nan	0.001132	-nan
0.097000	1.924759	-nan	0.002199	-nan
0.099000	1.581640	-nan	0.003914	-nan
0.101000	1.286683	-nan	0.006427	-nan
0.103000	1.049456	-nan	0.009576	-nan
0.105000	0.870763	-nan	0.012931	-nan
0.107000	0.689329	-nan	0.017542	-nan
0.109000	0.563198	-nan	0.021685	-nan
0.111000	0.433557	-nan	0.026966	-nan
0.113000	0.294527	-nan	0.034065	-nan
0.115000	0.175166	-nan	0.041634	-nan
0.117000	0.089173	-nan	0.048110	-nan
0.119000	0.024697	-nan	0.053617	-nan
0.121000	0.001617	-nan	0.055738	-nan
0.123000	0.000000	-nan	0.055890	-nan
0.125000	0.012005	-nan	0.054773	-nan
0.127000	0.071438	-nan	0.049565	-nan
0.129000	0.148258	-nan	0.043561	-nan
0.131000	0.193586	-nan	0.040365	-nan
0.133000	0.236099	-nan	0.037581	-nan
0.135000	0.332233	-nan	0.031973	-nan
0.137000	0.366180	-nan	0.030200	-nan
0.139000	0.408028	-nan	0.028148	-nan
0.141000	0.481945	-nan	0.024859	-nan
0.143000	0.531197	-nan	0.022884	-nan
0.145000	0.597064	-nan	0.020485	-nan
0.147000	0.658975	-nan	0.018461	-nan
0.149000	0.750543	-nan	0.015827	-nan
0.151000	0.843838	-nan	0.013530	-nan
0.153000	0.864555	-nan	0.013066	-nan
0.155000	0.951741	-nan	0.011285	-nan
0.157000	1.050582	-nan	0.009558	-nan
0.159000	1.097374	-nan	0.008835	-nan
0.161000	1.196298	-nan	0.007481	-nan
0.163000	1.265090	-nan	0.006664	-nan
0.165000	1.333786	-nan	0.005937	-nan
0.167000	1.409798	-nan	0.005225	-nan
0.169000	1.466702	-nan	0.004748	-nan
0.171000	1.521142	-nan	0.004333	-nan
0.173000	1.618387	-nan	0.003680	-nan
0.175000	1.632563	-nan	0.003593	-nan
0.177000	1.605302	-nan	0.003762	-nan
0.179000	1.616507	-nan	0.003691	-nan
0.181000	1.565019	-nan	0.004025	-nan
0.183000	1.617444	-nan	0.003686	-nan
0.185000	1.601992	-nan	0.003783	-nan
0.187000	1.580252	-nan	0.003923	-nan
0.189000	1.566632	-nan	0.004014	-nan
0.191000	1.598737	-nan	0.003803	-nan
0.193000	1.595690	-nan	0.003823	-nan
0.195000	1.635739	-nan	0.003574	-nan
0.197000	1.627580	-nan	0.003623	-nan
0.199000	1.640603	-nan	0.003545	-nan
0.201000	1.663784	-nan	0.003409	-nan
0.203000	1.659520	-nan	0.003434	-nan
0.205000	1.716935	-nan	0.003118	-nan
0.207000	1.725318	-nan	0.003074	-nan
0.209000	1.767236	-nan	0.002865	-nan
0.211000	1.816011	-nan	0.002640	-nan
0.213000	1.878347	-nan	0.002377	-nan
0.215000	1.881292	-nan	0.002365	-nan
0.217000	1.975469	-nan	0.002019	-nan
0.219000	2.023426	-nan	0.001863	-nan
0.221000	2.065530	-nan	0.001735	-nan
0.223000	2.133436	-nan	0.001548	-nan
0.225000	2.187588	-nan	0.001413	-nan
0.227000	2.229081	-nan	0.001318	-nan
0.229000	2.242052	-nan	0.001290	-nan
0.231000	2.317702	-nan	0.001136	-nan
0.233000	2.372500	-nan	0.001036	-nan
0.235000	2.437959	-nan	0.000928	-nan
0.237000	2.499944	-nan	0.000836	-nan
0.239000	2.576577	-nan	0.000735	-nan
0.241000	2.627728	-nan	0.000674	-nan
0.243000	2.678986	-nan	0.000619	-nan
0.245000	2.697345	-nan	0.000600	-nan
0.247000	2.739006	-nan	0.000559	-nan
0.249000	2.774161	-nan	0.000527	-nan
0.251000	2.839949	-nan	0.000472	-nan
0.253000	2.893066	-nan	0.000432	-nan
0.255000	2.945543	-nan	0.000395	-nan
0.257000	2.991966	-nan	0.000366	-nan
0.259000	3.090478	-nan	0.000310	-nan
0.261000	3.209238	-nan	0.000254	-nan
0.263000	3.291582	-nan	0.000221	-nan
0.265000	3.379361	-nan	0.000191	-nan
0.267000	3.522649	-nan	0.000150	-nan
0.269000	3.638676	-nan	0.000123	-nan
0.271000	3.784789	-nan	0.000096	-nan
0.273000	3.938394	-nan	0.000074	-nan
0.275000	4.086062	-nan	0.000058	-nan
0.277000	4.313551	-nan	0.000040	-nan
0.279000	4.447440	-nan	0.000032	-nan
0.281000	4.602250	-nan	0.000024	-nan
0.283000	4.761818	-nan	0.000019	-nan
0.285000	4.920530	-nan	0.000014	-nan
0.287000	5.028990	-nan	0.000012	-nan
0.289000	5.130166	-nan	0.000010	-nan
0.291000	5.178261	-nan	0.000009	-nan
0.293000	5.183441	-nan	0.000009	-nan
0.295000	5.182187	-nan	0.000009	-nan
0.297000	5.204765	-nan	0.000009	-nan
0.299000	5.179841	-nan	0.000009	-nan
0.301000	5.213990	-nan	0.000009	-nan
0.303000	5.191361	-nan	0.000009	-nan
0.305000	5.214209	-nan	0.000009	-nan
0.307000	5.230586	-nan	0.000008	-nan
0.309000	5.260013	-nan	0.000008	-nan
0.311000	5.276409	-nan	0.000008	-nan
0.313000	5.319775	-nan	0.000007	-nan
0.315000	5.369865	-nan	0.000007	-nan
0.317000	5.407265	-nan	0.000006	-nan
0.319000	5.425100	-nan	0.000006	-nan
0.321000	5.478901	-nan	0.000006	-nan
0.323000	5.508482	-nan	0.000005	-nan
0.325000	5.512872	-nan	0.000005	-nan
0.327000	5.546339	-nan	0.000005	-nan
0.329000	5.548923	-nan	0.000005	-nan
0.331000	5.554712	-nan	0.000005	-nan
0.333000	5.593858	-nan	0.000005	-nan
0.335000	5.618997	-nan	0.000004	-nan
0.337000	5.660339	-nan	0.000004	-nan
0.339000	5.713641	-nan	0.000004	-nan
0.341000	5.710623	-nan	0.000004	-nan
0.343000	5.765945	-nan	0.000003	-nan
0.345000	5.801899	-nan	0.000003	-nan
0.347000	5.864043	-nan	0.000003	-nan
0.349000	5.925207	-nan	0.000003	-nan
0.351000	5.990204	-nan	0.000002	-nan
0.353000	6.074156	-nan	0.000002	-nan
0.355000	6.159245	-nan	0.000002	-nan
0.357000	6.299301	-nan	0.000001	-nan
0.359000	6.447607	-nan	0.000001	-nan
0.361000	6.634256	-nan	0.000001	-nan
0.363000	6.833681	-nan	0.000001	-nan
0.365000	7.069012	-nan	0.000000	-nan
0.367000	7.268468	-nan	0.000000	-nan
0.369000	7.500222	-nan	0.000000	-nan
0.371000	7.792923	-nan	0.000000	-nan
0.373000	8.040374	-nan	0.000000	-nan
0.375000	8.323753	-nan	0.000000	-nan
0.377000	8.616144	-nan	0.000000	-nan
0.379000	8.883528	-nan	0.000000	-nan
0.381000	9.258129	-nan	0.000000	-nan
0.383000	9.451446	-nan	0.000000	-nan
0.385000	9.735779	-nan	0.000000	-nan
0.387000	9.982928	-nan	0.000000	-nan
0.389000	10.307474	-nan	0.000000	-nan
0.391000	10.570923	-nan	0.000000	-nan
0.393000	10.975130	-nan	0.000000	-nan
0.395000	11.379252	-nan	0.000000	-nan
0.397000	11.583819	-nan	0.000000	-nan
0.399000	11.723726	-nan	0.000000	-nan
#Window		Free	+/-	
#0	0.000000	-nan
#1	-8.547160	-nan
#2	-13.629953	-nan
#3	-15.454798	-nan
#4	-14.801929	-nan
#5	-14.053516	-nan
#6	-13.286777	-nan
#7	-11.877584	-nan
#8	-10.346607	-nan
#9	-9.457888	-nan
#10	-6.622565	-nan
