Steps,Time (ns),RMSD_rec,RMSD_lig
0.0,0.0,1.3583463503580462,1.5985968869582503
1.0,4e-06,1.3510935531484356,1.5423479410445493
2.0,8e-06,1.3283413929089694,1.4999098458327431
3.0,1.2e-05,1.2795217032579744,1.4888475946819433
4.0,1.6e-05,1.2579972043756715,1.426765251362414
5.0,1.9999999999999998e-05,1.2825149002905814,1.3474953314009361
6.0,2.4e-05,1.278258896664156,1.3110864665613056
7.0,2.8e-05,1.2711555353585893,1.2224811271156817
8.0,3.2e-05,1.1764306591590779,1.196774044550689
9.0,3.6e-05,1.1817080992914069,1.2042793304858976
10.0,3.9999999999999996e-05,1.1708581181351099,1.19189692392652
11.0,4.4e-05,1.1228510212939735,1.1339554610576765
12.0,4.8e-05,1.179925343506088,1.0830609815060315
13.0,5.2e-05,1.2183652245921506,1.085367515900911
14.0,5.6e-05,1.2176208967759528,1.0287139179722866
15.0,5.9999999999999995e-05,1.185011739903374,1.0710114230087084
16.0,6.4e-05,1.1780635560444983,1.1080547048885223
17.0,6.8e-05,1.1751350109367449,1.0622884937785313
18.0,7.2e-05,1.1446968031828655,1.04725437776443
19.0,7.599999999999999e-05,1.1541108169681988,1.0794227835110988
20.0,7.999999999999999e-05,1.1448826973692579,1.0741545347506707
21.0,8.4e-05,1.1397178885471269,1.1093326270215316
22.0,8.8e-05,1.0900346434516126,1.1012020675480614
23.0,9.2e-05,1.0642146383533877,1.0435604975635506
24.0,9.6e-05,1.0540143215871138,1.0226720926594601
25.0,9.999999999999999e-05,1.074589138984213,1.063515820395872
26.0,0.000104,1.0798630055499316,0.9658998782588251
27.0,0.000108,1.0921248864763742,0.9803988140502078
28.0,0.000112,1.099255669198836,0.9515034524646979
29.0,0.000116,1.1080954505143863,0.8911621705805053
30.0,0.00011999999999999999,1.1066576125828484,0.875403257228633
31.0,0.000124,1.1168955572967887,0.9031793868124022
32.0,0.000128,1.1269464158866291,0.9109776490860101
33.0,0.00013199999999999998,1.1165757546744564,0.8741938429098579
